log_return,q_density,p_density,pricing_kernel,pricing_kernel_normalized
0.149809411071542,1.27382753373011,1.39593043715483,0.912529378130341,1.02792994797206
0.152201144076119,1.2282343218455,1.36539852003919,0.899542737024678,1.01330098627942
0.154592877080696,1.1840508424616,1.33584392146581,0.886369150942686,0.998461438117568
0.156984610085274,1.1414202934494,1.30712656672608,0.873228593546443,0.983659095525245
0.159376343089851,1.10044796503823,1.27908316310556,0.860341216880995,0.969141951482879
0.161768076094428,1.06116021506461,1.25155286111097,0.847874866525931,0.955099077709173
0.164159809099006,1.02355320944712,1.22436704336994,0.835985593527489,0.941706259825595
0.166551542103583,0.987538959308526,1.19738664306123,0.824745260882311,0.929044448789089
0.16894327510816,0.952950657844464,1.17048409927709,0.814150878626222,0.917110276517715
0.171335008112738,0.919586059755966,1.14358048296925,0.804128850964915,0.905820840123273
0.173726741117315,0.887188625828289,1.11661976446547,0.794530648714593,0.895008827078813
0.176118474121893,0.855492499822025,1.08956809062746,0.785166624445986,0.88446060670375
0.17851020712647,0.824237572448202,1.06242764493617,0.775805840874668,0.873916036852029
0.180901940131047,0.793214768084776,1.03522380848753,0.766225391631663,0.863124021901137
0.183293673135625,0.762271008819368,1.00800298008415,0.756219003197522,0.851852202506599
0.185685406140202,0.731330918153926,0.980825778584382,0.7456277497207,0.839921554687134
0.188077139144779,0.70038619471096,0.953780257321888,0.734326580293839,0.827191213309218
0.190468872149356,0.669500194454431,0.926947992129783,0.722262953411408,0.813601992347348
0.192860605153934,0.638797230278888,0.900423957190027,0.709440508749231,0.799157991759146
0.195252338158511,0.608446868830258,0.874290641669125,0.695932038879727,0.78394120963363
0.197644071163089,0.578633861111448,0.848618577028863,0.681853870247961,0.768082683326408
0.200035804167666,0.549589707221749,0.823467585009022,0.667409036162276,0.751811122206278
0.202427537172243,0.521538315702941,0.798875928225383,0.65284019367248,0.735399870293235
0.204819270176821,0.494704885387995,0.774854685961472,0.638448594750569,0.719188276578472
0.207211003181398,0.469316854486558,0.751399948018384,0.624589948035337,0.70357703343566
0.209602736185975,0.445537976777892,0.728487979764582,0.611592763578436,0.688936195055268
0.211994469190553,0.423510191315866,0.706085705318681,0.599799979132449,0.675652067889033
0.21438620219513,0.403289531939434,0.68414754427855,0.589477423857032,0.664024098465256
0.216777935199707,0.384870691924426,0.662643191428419,0.580811358062526,0.654262102002719
0.219169668204285,0.368153113279949,0.641542584114659,0.573856081257657,0.646427244851261
0.221561401208862,0.352961998325078,0.620818874880052,0.568542633941781,0.640441846732736
0.223953134213439,0.339074010465342,0.600452952004201,0.564697049674875,0.636109941009873
0.226344867218017,0.326207529820818,0.58045002716266,0.561990721949617,0.633061364838529
0.228736600222594,0.314075589304123,0.560812423299417,0.560036789941863,0.630860334082471
0.231128333227171,0.302403564797569,0.541550244041535,0.558403524187824,0.629020521774166
0.233520066231749,0.290962721771262,0.52268464201316,0.556669736173225,0.627067474928383
0.235911799236326,0.279585228984065,0.50422444713845,0.554485667188003,0.624607203541892
0.238303532240903,0.268192039096548,0.486190945568355,0.551618744736252,0.621377723464543
0.240695265245481,0.256768107785066,0.468592232511092,0.547956389309096,0.617252218123109
0.243086998250058,0.245389274093629,0.451445991705649,0.543562859350022,0.61230307223205
0.245478731254635,0.234151705958581,0.434772539288443,0.538561396590959,0.606669112956962
0.247870464259213,0.223193979702625,0.418599275528308,0.533192465326021,0.600621214261206
0.25026219726379,0.212620692160004,0.402947946002125,0.527662925868053,0.594392396489899
0.252653930268367,0.202509345412074,0.387849841626293,0.522133371417486,0.588163561829994
