mu,rho,alpha,beta,V0,sigma_v,LL
-0.000923289086144901,0.807403733306192,0.00171413584486549,-0.409342528638301,0.0220277518159558,0.0796134514488878,563.746776724939
-0.00139219481669826,0.842155470769257,0.00234818501181266,-0.582987541099703,0.0220277518159558,0.0796134514488878,563.695626340888
0.00139207790570294,0.822020228059556,0.00219322643615279,-0.42923191448698,0.0220277518159558,0.0796134514488878,563.05558905909
-0.00216668063918302,0.857814464748231,0.00210772811818137,-0.37758785503011,0.0220277518159558,0.0794701615975181,561.514413190573
0.00325231585812148,0.85974124891451,0.00195841418263331,-0.46887278724628,0.0220277518159558,0.0794701615975181,561.055694605315
-0.00592592220594025,0.849662826991586,0.00150700667470457,-0.396256178931687,0.0220277518159558,0.0794701615975181,565.140113906947
-0.003862290288926,0.857118119995984,0.00159883530166534,-0.420916785745618,0.0220277518159558,0.0794701615975181,565.089017285817
-0.00474434783672632,0.857118119995984,0.00151053479035411,-0.299949384862763,0.0220277518159558,0.0725986744717444,565.083905765345
0.00160860302418769,0.857118119995984,0.00168579020027493,-0.404376690786105,0.0220277518159558,0.0725986744717444,567.485243913662
-0.00382302391002107,0.857118119995984,0.00119984195128454,-0.331145752782644,0.0220277518159558,0.0725986744717444,567.818862717898
-0.00748792109325908,0.820381336188817,0.000868227350298285,-0.417898263341257,0.0220277518159558,0.0725986744717444,564.51483424541
-0.0124848719055683,0.816061003656739,0.000768759384221179,-0.283610525767803,0.0220277518159558,0.0725986744717444,564.738305773294
-0.00901493176188023,0.816941849244783,0.00149908572470643,-0.54296008556063,0.0184125663016506,0.0725986744717444,564.404791379089
-0.00483360521181729,0.836060247005472,0.000990206545134709,-0.437680617607505,0.0184125663016506,0.0725986744717444,563.402792431813
-0.00778510235079592,0.836060247005472,0.00116592314333254,-0.275214589855695,0.0184125663016506,0.0725986744717444,564.304592408803
-0.00544491286276737,0.775822300379699,0.00100559347553382,-0.407919578760033,0.0184125663016506,0.0725986744717444,563.645066298094
-0.00720041795108867,0.77010857658603,0.000973242006312336,-0.299750121970961,0.0184125663016506,0.0725986744717444,565.188373067236
-0.0042617472411696,0.792973142748405,0.00170592250516246,-0.342877338268163,0.0184125663016506,0.0725986744717444,566.110377599703
-0.00134819140208819,0.767240138919905,0.0011311849120364,-0.266266249540997,0.0158668236761802,0.0725986744717444,567.932135153909
-0.00305348504063753,0.788424977858488,0.000858741929788443,-0.251316431957879,0.0158668236761802,0.0725986744717444,568.314378753851
-0.00606979913827353,0.807216671607617,0.000848017580976571,-0.258526401287136,0.0158668236761802,0.0725986744717444,569.775908445427
-0.00447670632440276,0.807216671607617,0.00134680796274971,-0.362793167250344,0.0158668236761802,0.0725986744717444,570.245025805094
0.00064726810981072,0.81591825664733,0.00135340700640678,-0.287587759567823,0.0158668236761802,0.0725986744717444,570.687844538682
-0.00722363220007756,0.81031162177043,0.00111602741506801,-0.306277914219499,0.0158668236761802,0.0725986744717444,570.291060248609
-0.00703418875584554,0.842437827520844,0.0010036611578682,-0.344123011894166,0.0158668236761802,0.0725986744717444,570.757839897248
-0.00558170497907759,0.796683741146463,0.00121054082784756,-0.318890729773439,0.0158668236761802,0.0725986744717444,570.114461459166
-0.00116052826356128,0.796683741146463,0.00108286160515764,-0.199898769956768,0.0158668236761802,0.0710328812066234,569.789160464792
1.78111650402058e-05,0.777364312265245,0.00143074366273157,-0.324569817651512,0.0158668236761802,0.0710328812066234,570.939893044531
0.00186387232452422,0.810014253443123,0.00176833912826177,-0.403437244230629,0.0158668236761802,0.0710328812066234,572.147187702063
0.00138351282659908,0.834693137047409,0.00159603019758039,-0.317365262816597,0.0158668236761802,0.0710328812066234,571.591568517067
0.00306138478615582,0.828425698723014,0.00166973666693473,-0.221847732585007,0.0158668236761802,0.0672415979494594,570.626880090021
0.00292755037392661,0.807675950918451,0.00181871424649222,-0.397814515285714,0.0158668236761802,0.0672415979494594,571.915797663272
0.000353327248561152,0.774469783287434,0.00159418531737003,-0.228588229187964,0.0158668236761802,0.0672415979494594,570.710915902276
0.0035411259961353,0.774469783287434,0.00234969274909702,-0.457603749380848,0.0158668236761802,0.0672415979494594,566.420538747963
0.00272064538997857,0.806659752343162,0.00159834757575798,-0.343104739478596,0.0158668236761802,0.0640198818718277,567.591150589304
-0.00431124404007985,0.815022994931002,0.00115976244656634,-0.169364344539138,0.0158668236761802,0.0640198818718277,563.450715950447
0.00227691907164523,0.815022994931002,0.00180522842414502,-0.3651558763497,0.0158668236761802,0.0640198818718277,567.143466710014
-0.00162189851752541,0.811244592007258,0.00160789917968676,-0.381804503501593,0.0158668236761802,0.0640198818718277,569.351206420191
0.00118859943823103,0.811244592007258,0.0015215172353978,-0.406073911950362,0.0158668236761802,0.0640198818718277,570.703942349735
-0.00336971504840585,0.811244592007258,0.00129480742918436,-0.36075957246972,0.0158668236761802,0.0640198818718277,571.489215333225
0.000706224740945594,0.810807857042048,0.00123933494754073,-0.276400561747219,0.0158668236761802,0.0632673720607888,569.222554302061
-0.00350826894015529,0.751049509822192,0.00114368328980124,-0.23732938408583,0.0158668236761802,0.0632673720607888,570.274782709282
-0.00518826578355065,0.771380785194656,0.00126613072733899,-0.351831423041124,0.0158668236761802,0.0632673720607888,572.567692231138
-0.0127589981647378,0.776981832870094,0.00100980961158677,-0.435568911935576,0.0158668236761802,0.0696957656906284,565.966833700053
-0.0120677898486819,0.780732078069137,0.000728753909117834,-0.226376975403114,0.0158668236761802,0.0696957656906284,565.011250733246
-0.00704679298567388,0.780732078069137,0.00104711807582662,-0.343131123444689,0.0158668236761802,0.0696957656906284,567.907242975365
-0.00264442137097836,0.778475754083562,0.00203131424196508,-0.46424499925564,0.0158668236761802,0.0696957656906284,567.124688490445
0.0032777854761729,0.815737764077408,0.00198857535215807,-0.398756916618545,0.0158668236761802,0.0696957656906284,568.155952674379
0.00382514651476362,0.815737764077408,0.00194126509398167,-0.464798899012953,0.0158668236761802,0.0696957656906284,566.5436402705
0.00144231073519154,0.815737764077408,0.0013870438108535,-0.236649153297531,0.00182860602043199,0.0696957656906284,565.741003650051
0.000256138520738594,0.736487004788339,0.00172348125424818,-0.350290760180826,0.00182860602043199,0.0696957656906284,570.092919127388
0.00253833608862225,0.704501045891368,0.00221811502396417,-0.487295299672555,0.00182860602043199,0.0696957656906284,569.617889461899
0.00316903204070072,0.721129316826657,0.00190758954969878,-0.355560210951162,0.00182860602043199,0.0696957656906284,570.084408718993
0.00668190405210912,0.709142670725226,0.00251722580969292,-0.477439448023907,0.00182860602043199,0.0696957656906284,567.784516189108
0.00458207881290515,0.709142670725226,0.00236393576461889,-0.571978861793347,0.00182860602043199,0.0696957656906284,568.697471834363
0.00299076058550509,0.667415256298359,0.00182715234297854,-0.492185834536506,0.00182860602043199,0.0696957656906284,568.519947365387
-0.00243702938290535,0.736427417495185,0.0014379192778919,-0.345557389926906,0.0123669946158908,0.0696957656906284,567.368849194514
-0.00236406362294214,0.736427417495185,0.00127571299648415,-0.298445795855719,0.0123669946158908,0.0696957656906284,563.391836151218
-0.00862909288850464,0.714247250240886,0.00187693150147601,-0.700920803329076,0.0123669946158908,0.0618491541539145,558.428243684845
-0.00494783832633178,0.714247250240886,0.00216884175652216,-0.567164895460617,0.0123669946158908,0.0799308892027373,560.650741040977
-0.00337744218870593,0.654654498297676,0.00210869356552268,-0.451201321515907,0.0172074527867043,0.0799308892027373,559.056899316108
0.00335890764628744,0.678240758625505,0.00257056272500621,-0.652077081826744,0.0172074527867043,0.0781020210534717,557.446242187659
-0.00440608368824788,0.6399095462291,0.00231387102001112,-0.654083055314644,0.0172074527867043,0.0781020210534717,556.782136598045
-0.00142595313405307,0.6399095462291,0.00289162464304301,-0.587603367703426,0.0172074527867043,0.0781020210534717,553.51479826922
0.00126183034426593,0.670903974894613,0.00223945620345606,-0.454504708311592,0.00842095895322101,0.0781020210534717,554.378891355177
-0.00155731883665777,0.63514697927765,0.00238408423848198,-0.622492589651759,0.00842095895322101,0.0781020210534717,554.920210436793
-0.0052217943383744,0.682505512773037,0.00198664707652794,-0.542766805566967,0.00842095895322101,0.0781020210534717,554.353003513853
-0.00264276395165342,0.668293032469404,0.00264921881693995,-0.650283704335215,0.00053548527633316,0.0775958845724266,560.465098837715
0.00544795681387031,0.683985571611282,0.00271805914671749,-0.558478400088472,0.00053548527633316,0.0775958845724266,559.219953342929
0.000757567603983676,0.689985966908409,0.00255286402955029,-0.587247423265286,0.00053548527633316,0.0775958845724266,561.932945557133
-0.000156842507449472,0.723373878501147,0.00226850344332129,-0.530023118818198,0.00053548527633316,0.0775958845724266,560.388515053228
-0.000771662126021895,0.67212574073439,0.00260699892710227,-0.649348105480604,0.00053548527633316,0.0593193614866636,558.869335658501
0.000842102220779173,0.636560777040643,0.0024243645122798,-0.623736167567297,0.00053548527633316,0.0586054143872399,559.191188261904
-0.00207213068677188,0.61012815411495,0.00215189324872331,-0.515349251590502,0.00053548527633316,0.0586054143872399,559.397169246026
0.00130347988015032,0.607334852966023,0.00262817057465882,-0.624170963810043,0.00053548527633316,0.0743744971640034,562.33473795527
-0.00415626439979901,0.607334852966023,0.00256034265426777,-0.614483666850392,0.00053548527633316,0.0743744971640034,561.129673119559
-0.00155478110316695,0.603982947895245,0.00248891128725149,-0.656842130393076,0.00133228187654111,0.0722525308661186,563.366813214455
-0.00928976773595257,0.603982947895245,0.00252238103963483,-0.567686406970171,0.00133228187654111,0.0722525308661186,561.689711147918
-0.000849493889034948,0.583769632457179,0.00251006629690603,-0.540088819131911,0.00133228187654111,0.0636197067956331,563.94818957639
-0.00587892226273134,0.623568030897789,0.00245803567032098,-0.721775399701415,0.00133228187654111,0.0636197067956331,563.463726717839
-0.00074895787796365,0.547802315219652,0.00220492906806277,-0.401366723216169,0.00133228187654111,0.0636197067956331,560.799140323119
-0.00301034300888487,0.529027820185983,0.00276109874102404,-0.744657873085778,0.00133228187654111,0.0636197067956331,563.977687555565
-0.00049325095507525,0.561666883870588,0.00285319046377271,-0.634481321427835,0.00133228187654111,0.0636197067956331,564.375137296917
-0.00241857193824972,0.565806513855197,0.00263533080732907,-0.720719312879651,0.00133228187654111,0.0678311617453256,564.741054490287
-0.00340289114149419,0.552197868351639,0.00279982349645941,-0.744666344243498,0.00133228187654111,0.0637808044442413,564.557271507324
0.000945180679094325,0.552197868351639,0.00299154515596382,-0.688088457539795,0.00133228187654111,0.0637808044442413,566.481776951437
0.000320544655703733,0.552197868351639,0.00275022097440127,-0.639487683167909,0.00133228187654111,0.0637808044442413,565.678287976229
-0.00344767479549494,0.569068063207421,0.00293308672563088,-0.893741824280808,0.00133228187654111,0.0637808044442413,566.411276643304
-0.00194907666891605,0.575593781601834,0.00255622209754716,-0.817707193663817,0.00133228187654111,0.0637808044442413,570.453458653189
-0.00383078786820306,0.575593781601834,0.00323363242594573,-0.802765195116498,0.00133228187654111,0.0637808044442413,569.875341901425
0.00393160812619113,0.570441467381422,0.00335614780362646,-0.941938226109594,0.00133228187654111,0.0637808044442413,570.624064323409
0.000452402895598089,0.570441467381422,0.00273300514469392,-0.596479610958062,0.00133228187654111,0.0637808044442413,573.27644007829
-0.00312251823703264,0.598443610277433,0.0023403949918819,-0.602029839270588,0.00133228187654111,0.0637808044442413,572.413349258406
-0.00185935037617768,0.598443610277433,0.00267710740576501,-0.637128604279545,0.00133228187654111,0.0749240447272019,574.826359194472
0.000694182035841805,0.611394267964173,0.00295499013084195,-0.802065775389053,0.00133228187654111,0.0749240447272019,576.297684319559
0.000723106091549155,0.615397810301137,0.00280640276399396,-0.773730496044213,0.00133228187654111,0.0749240447272019,575.739217885466
0.00459967825943937,0.615397810301137,0.00336525461507068,-0.74234296779415,0.00133228187654111,0.0749240447272019,568.846703484817
0.0053091712922158,0.615397810301137,0.00324017664679276,-0.922253930545189,0.00133228187654111,0.0723679437505248,568.706477133948
-0.000943286922634274,0.648220249889005,0.00325017099998092,-0.992664961026342,0.00133228187654111,0.0723679437505248,570.707051117352
-0.00105789507405701,0.667948881454596,0.00312926062371011,-0.831979702568244,0.00133228187654111,0.0723679437505248,571.959080320123
-0.00369482047446574,0.667948881454596,0.00267055660717707,-0.801405229241343,0.00133228187654111,0.0723679437505248,571.51763053194
-0.00784380664093444,0.733366866988841,0.00255196758150055,-0.685037939984721,0.00133228187654111,0.0776201776981649,569.574133467275
-0.00646646788421525,0.733366866988841,0.00262484566687439,-0.837890853108744,0.00133228187654111,0.0776201776981649,567.565415340986
-0.00706092521274442,0.733366866988841,0.00253589431935525,-0.622760170348946,0.00133228187654111,0.0776201776981649,567.531721845619
-0.00305097995084125,0.71836127997686,0.00242327736190347,-0.532838232928205,0.00133228187654111,0.0776201776981649,568.164432219144
-0.00465364829638943,0.71836127997686,0.00295020662616195,-0.638913179070351,0.00133228187654111,0.0776201776981649,566.673060411337
-0.00220540294390148,0.71836127997686,0.00303096377902147,-0.790718354267004,0.00133228187654111,0.0776201776981649,566.827972096002
-0.00117264740597731,0.727530521188763,0.00278850751037568,-0.665057419298507,0.00133228187654111,0.0776201776981649,563.885507368064
-0.00417480206570491,0.763906500148362,0.00238152269206953,-0.680816311788819,0.00133228187654111,0.0776201776981649,559.653898385755
-0.00708565539764715,0.713277059325136,0.00255487923944973,-0.791373413688503,0.00133228187654111,0.0776201776981649,560.88988851084
-0.00419616120175251,0.71396581942807,0.00284064170998463,-0.754415148133204,0.00133228187654111,0.0776201776981649,564.830269659221
-0.0030448662965086,0.712920509896637,0.00295012017299737,-0.798680203753901,0.00133228187654111,0.0776201776981649,565.109718641538
-0.0014853037917799,0.669469036444637,0.00303615886737168,-0.857797415577366,0.00133228187654111,0.0806642939829563,566.029261004307
0.000805705536495509,0.656161811635504,0.0029708891959256,-0.82391410718387,0.00133228187654111,0.0806642939829563,565.7857110766
0.00125527176586194,0.656161811635504,0.00287462147520475,-0.733972388876587,0.00133228187654111,0.0806642939829563,566.946200015003
-0.00166723187938357,0.656161811635504,0.0025400150114105,-0.504825685651038,0.00133228187654111,0.0806642939829563,567.144943392871
-0.00179737586579492,0.680033852597436,0.00240152202660957,-0.653900527235213,0.00133228187654111,0.0806642939829563,567.504893673695
-0.00669189166892525,0.680033852597436,0.00276047961769874,-0.656811029241676,0.00133228187654111,0.0806642939829563,566.972210372955
-0.00258081757851851,0.721884481603056,0.00293220689549448,-0.776066816026789,0.00133228187654111,0.0806642939829563,570.766546854585
-0.00527504656375381,0.772801214250528,0.00254902248455374,-0.807132424321964,0.00133228187654111,0.0806642939829563,570.712091807334
-0.00436805335959005,0.731677477039003,0.00256862363072234,-0.697451410815807,0.00133228187654111,0.0806642939829563,569.813470433547
-0.00457467161188218,0.694562274441601,0.00260907039099796,-0.652511272308979,0.00133228187654111,0.0806642939829563,569.509330645671
-0.0030763686327602,0.735204416098129,0.00288087435269644,-0.85220252869357,0.00133228187654111,0.0806642939829563,570.500925051168
0.000475850624811052,0.735204416098129,0.00326533787248691,-0.768434587829394,0.00133228187654111,0.0806642939829563,570.444259214182
0.00389632072289224,0.70431123201,0.00333254753622936,-0.722214748609245,0.00133228187654111,0.0806642939829563,570.226603848768
0.00263015162543671,0.740055820484624,0.00324416459055166,-0.821718490498305,0.00133228187654111,0.0806642939829563,570.485061236088
-0.0004942048400384,0.721614113107704,0.00317549427391424,-0.781481695036375,0.00133228187654111,0.0806642939829563,571.578280929129
-0.00117538462975655,0.763182331312996,0.00280714420197891,-0.744211858453295,0.00133228187654111,0.0897426676424946,570.011912140248
-0.0052919805147369,0.763182331312996,0.00290890181168934,-0.596571575948253,0.00133228187654111,0.0897426676424946,566.636144193473
0.00115843427576237,0.697484959795581,0.00314728193302785,-0.716553848482356,0.00133228187654111,0.0897426676424946,569.221540392329
-0.000752761063029594,0.740534555177565,0.00334222020269831,-0.765994101192961,0.00133228187654111,0.0719403963469084,567.781938644039
0.00122922026787972,0.72364114804032,0.00310170566288367,-0.626537529655832,0.00133228187654111,0.096134917339401,564.188015237291
-0.00247770655589035,0.72364114804032,0.00288213918226241,-0.612797417707443,0.00133228187654111,0.0637824581143529,570.320164038984
-0.000690753554160735,0.740370095425614,0.00290382277886195,-0.643409944395219,0.00133228187654111,0.0637824581143529,568.921736402935
-0.000608048274798078,0.726683029135743,0.00314061271815774,-0.781672096670427,0.00133228187654111,0.0637824581143529,566.576048762529
0.00327807971445124,0.700735578040325,0.00330744252961663,-0.612463867862864,0.00133228187654111,0.0748763515059214,567.587903296086
0.00334291651439809,0.769400516462874,0.00310777219598514,-0.683271132083685,0.00133228187654111,0.0748763515059214,568.09752806563
0.00115835695569514,0.753672252335454,0.00303617869948898,-0.656174666716,0.00133228187654111,0.0734306658271807,567.589810533958
0.00308366799846198,0.734434627037506,0.00293369871876878,-0.627886617352352,0.00133228187654111,0.0734306658271807,564.670062786464
-0.00210442416039596,0.739578187245519,0.0029099354364424,-0.624148314358528,0.00133228187654111,0.0683882960139271,567.639977292758
-0.00665396397093059,0.783125986759844,0.00269600100186655,-0.817424901416122,0.00133228187654111,0.0683882960139271,565.096608903062
-0.000734341937073473,0.739946677398288,0.00300430999416285,-0.557460233761519,0.00133228187654111,0.0683882960139271,566.655535196073
-7.18986579464134e-05,0.684321251150737,0.00291809289386158,-0.604946224753031,0.00133228187654111,0.0683882960139271,568.70343780064
-7.14335748963825e-05,0.583121262940003,0.00283173544986471,-0.791727432903,0.00133228187654111,0.0732985732246567,564.849480330151
-0.00103136323972915,0.583121262940003,0.00283497430678699,-0.676702640546914,0.00133228187654111,0.066323063289779,562.049852279607
0.0020983999035018,0.519192080803931,0.0030042908342827,-0.647067109355494,0.00133228187654111,0.066323063289779,559.146042096192
-0.000618737492143514,0.565554322903593,0.00295049165907091,-0.821815567464302,0.00133228187654111,0.066323063289779,558.667520648682
-0.00475254809000464,0.52857760953498,0.00308494317852638,-0.710120049760074,0.00133228187654111,0.066323063289779,560.015405997315
0.00384394483464633,0.473443539240989,0.00293065463876126,-0.627418913757925,0.00133228187654111,0.066323063289779,558.583854694734
-0.00524626205321624,0.468825293123901,0.00303376056629838,-0.862071942852017,0.00133228187654111,0.066323063289779,558.767639588983
0.00235960148975397,0.421569869806592,0.00339753719466263,-0.690712684204134,0.00133228187654111,0.066323063289779,558.084681251551
0.00586464213078716,0.523296488961024,0.00325173539277559,-0.802399203229482,0.00133228187654111,0.066323063289779,558.932608058999
-0.00156655969575174,0.491759508137699,0.0027343023406221,-0.630698779701577,0.00133228187654111,0.066323063289779,562.543309931928
-0.00725298239072363,0.544686543802332,0.00314050630621398,-0.928537716033971,0.00133228187654111,0.066323063289779,560.721794366339
-0.000650729269789192,0.501123069448329,0.00294742793756108,-0.699401852625135,0.00133228187654111,0.066323063289779,563.791553466384
-0.000725657667408072,0.535879466237441,0.00319725711770793,-0.694061108271193,0.00133228187654111,0.066323063289779,565.102911690092
-0.00232825260826692,0.647915136064858,0.00301427697265739,-0.651612429522336,0.00133228187654111,0.066323063289779,565.255778082417
-0.0010665854518609,0.664059860872599,0.00290540136406958,-0.524574746774741,0.00133228187654111,0.066323063289779,562.144309076598
0.00174580919427016,0.673113963183941,0.00336450231209108,-0.699486091025144,0.00133228187654111,0.066323063289779,562.959438853329
-0.000948380569595082,0.67043117737509,0.00275426231454725,-0.596020516133657,0.00133228187654111,0.066323063289779,565.982423576089
-0.00542672243520745,0.67043117737509,0.00285776472763974,-0.8115303709338,0.00133228187654111,0.063698519795818,565.140739082035
-0.00373566954846178,0.698396828130342,0.0030614512341302,-0.690793888955233,0.00133228187654111,0.063698519795818,565.079993982879
-0.000531918885869368,0.698396828130342,0.0028936269594371,-0.772282943663514,0.00133228187654111,0.063698519795818,564.928345622704
-0.0033378616536466,0.698396828130342,0.00297161941449301,-0.848250316579228,0.00133228187654111,0.063698519795818,567.415968650758
-0.00211667854300003,0.742850836564246,0.00282208109259827,-0.724835152940149,0.00133228187654111,0.0660802154862642,567.62147898386
-0.00384149662380981,0.739256497243157,0.00293410058060104,-0.692668259298322,0.00133228187654111,0.0660802154862642,565.50248890873
0.000559892891749669,0.740162506778939,0.00294781877483291,-0.714815721813018,0.00133228187654111,0.0660802154862642,564.305943446529
-0.00478847938682493,0.666083273376171,0.00272026892474285,-0.789246607178541,0.00133228187654111,0.0788842492120089,563.910683399211
-0.00699938911182398,0.666083273376171,0.00282136188720081,-0.698856424754775,0.00133228187654111,0.0788842492120089,564.973261012502
-0.002500269338611,0.694742902501792,0.00329298447793141,-0.894259588559678,0.00133228187654111,0.082775540461891,563.555950108368
-0.0013084610844514,0.694742902501792,0.00299848764836943,-0.641836056348865,0.00133228187654111,0.082775540461891,563.876453353851
0.00305677597376372,0.694742902501792,0.00328453409743644,-0.734377549299683,0.00133228187654111,0.082775540461891,563.255519025272
0.000442413004587721,0.694742902501792,0.00312560213589233,-0.686640894273476,0.00133228187654111,0.0754377216267897,567.02798893507
0.0051369070130303,0.721971131068787,0.00329704631986714,-0.810919206711095,0.00133228187654111,0.0754377216267897,565.417264238447
0.00206163849122638,0.721971131068787,0.00344630603926407,-0.699274326558555,0.00133228187654111,0.0754377216267897,563.910733462337
0.00082346386801601,0.721971131068787,0.00333829898482368,-0.760338640220679,0.00133228187654111,0.0754377216267897,564.890816633666
-0.00292365242293769,0.721971131068787,0.00307139725994642,-0.779495630707521,0.00133228187654111,0.0754377216267897,565.412428076062
-0.00109209012493848,0.607832285108456,0.0033373253131979,-0.87284459460559,0.00133228187654111,0.0754377216267897,561.296863500758
0.00181952610033465,0.621727487622323,0.00330670682800876,-0.629846172260074,0.00133228187654111,0.0754377216267897,564.297151806438
0.00150211136585243,0.639245081338071,0.00339207873957493,-0.716208061974889,0.00133228187654111,0.0754377216267897,565.11402559757
-0.000503617854293003,0.639245081338071,0.00346051152493889,-0.93592377719576,0.00133228187654111,0.0761353665272642,563.00561812477
0.00107944444800263,0.700346716597546,0.00331241034739104,-0.814494079271245,0.00133228187654111,0.0761353665272642,564.953259362618
0.00227612960304514,0.700346716597546,0.00352237051183298,-0.816254650402261,0.00133228187654111,0.0761353665272642,563.70284955747
-0.00208558004027555,0.700346716597546,0.00301800405799488,-0.836341796698538,0.00133228187654111,0.0761353665272642,562.026409273693
-0.00446750025202852,0.700346716597546,0.00278732381824053,-0.656229987540717,0.00133228187654111,0.0761353665272642,562.820944983271
-0.00534702099553298,0.727697565350572,0.00289236007925324,-0.614070319880449,0.00133228187654111,0.0761353665272642,563.69253025392
-0.00021414782724366,0.727697565350572,0.00339249707907429,-0.591068857797313,0.00133228187654111,0.0761353665272642,562.274596613091
-0.000808475136961879,0.727697565350572,0.00317491824357992,-0.645496592432648,0.00133228187654111,0.0761353665272642,565.386372048172
-0.000501953404437761,0.786053398323123,0.00302856490220731,-0.780826768842048,0.00133228187654111,0.0761353665272642,564.831427221373
-0.00280878340286335,0.786053398323123,0.0035177443159119,-0.683057617979977,0.00133228187654111,0.0746242234966695,561.074982030819
0.00163414803083506,0.722617696413577,0.00353813133867226,-0.637533928609836,0.00133228187654111,0.0746242234966695,566.164860743534
0.00542290017920279,0.675912761818066,0.00359611488093592,-0.866064127364207,0.00133228187654111,0.0746242234966695,564.250534077634
0.000577832418091372,0.675912761818066,0.00332325899219486,-0.720965844259365,0.00133228187654111,0.0789752924698151,561.357506303885
-0.000869933186012435,0.673926274827703,0.00294519875525599,-0.769184034141827,0.00133228187654111,0.0855978736103914,563.926051260389
-0.00409239779564397,0.71237726073222,0.00266513760408107,-0.809818051972822,0.00133228187654111,0.0855978736103914,566.74930627063
-0.00698633983583797,0.736805641615945,0.00272181194120554,-0.831730215844755,0.00133228187654111,0.0669002175912873,569.457920608232
-0.00822972850580147,0.736805641615945,0.00296512116340334,-0.807081072947143,0.00133228187654111,0.0669002175912873,569.812866982994
-0.00322868585335157,0.70355132929151,0.00308883747748008,-0.72379244095664,0.00133228187654111,0.0669002175912873,569.502555646129
-0.00140580000215546,0.71763234953396,0.00323104030695008,-0.763983890333903,0.00133228187654111,0.0666282180496105,565.176560895025
-0.000986041435996643,0.700094414538534,0.00318544666093671,-0.740449223526089,0.00133228187654111,0.0666282180496105,565.848052589481
-0.00125234548446249,0.690437306224784,0.00329411962157512,-0.762389261410326,0.00133228187654111,0.0666282180496105,565.588061579675
4.10871642191069e-05,0.70985794999883,0.00305258906554805,-0.753822126668542,0.00133228187654111,0.0711402963473817,566.913332594093
-0.00488764922711882,0.733251883966529,0.00291230465972745,-0.798519613824124,0.00133228187654111,0.0711402963473817,566.949866366385
-0.0101777708720457,0.749178220462312,0.00278263338212674,-0.804978894632885,0.00133228187654111,0.0711402963473817,564.661208064348
-0.0121662493670445,0.78389138803883,0.00248234993401143,-0.620388555944745,0.00133228187654111,0.0711402963473817,561.321953806422
-0.00772396777002906,0.78389138803883,0.00288034008414232,-0.850917035098697,0.00133228187654111,0.0711402963473817,564.207153098199
-0.00842960922516008,0.807352875300121,0.00274426718676314,-0.660444414279759,0.00133228187654111,0.0731956326786912,564.159226419308
-0.00786601633155145,0.793379954640852,0.00292860272699415,-0.709647560767798,0.00133228187654111,0.0731956326786912,565.857262628331
-0.0035269883803428,0.793379954640852,0.00328564493750108,-0.985027178303581,0.00133228187654111,0.0731956326786912,563.881044733103
-0.00124184868445953,0.749629436845246,0.00338125901951305,-0.789328129863825,0.00133228187654111,0.0731956326786912,569.111081767976
-0.000652245286786719,0.781440461371635,0.00325417565252592,-0.731899206042616,0.00133228187654111,0.0731956326786912,569.339567281998
-0.000762457894578839,0.77715873298598,0.00344116599720114,-0.75063322541823,0.00133228187654111,0.0731956326786912,568.687236227619
0.00289357063649033,0.722835268403366,0.00333997518440155,-0.465931495561307,0.00133228187654111,0.084618448098366,563.207414279617
0.00133479236944068,0.722835268403366,0.0037531645089436,-0.849924026136242,0.00133228187654111,0.0881901293052512,561.747223647182
-0.000111229698478092,0.782567801717387,0.00319106590614136,-0.842140559158748,0.00133228187654111,0.0881901293052512,564.858395698269
-0.000852397030992094,0.763125276478092,0.00300434790092168,-0.676670090889947,0.00133228187654111,0.0852955025034119,566.615634991811
-0.00588072346935085,0.774088887967006,0.00286631213424698,-0.669992370110413,0.00133228187654111,0.0852955025034119,567.082472717748
-0.00580719576356407,0.774088887967006,0.00318777195374377,-0.791438110487842,0.00133228187654111,0.081176358801369,564.913004775139
0.000714478659428016,0.774088887967006,0.00337359138040523,-0.749676047722197,0.00133228187654111,0.081176358801369,568.459815467471
0.00247638143243001,0.783695795512345,0.00364620083449513,-0.69841172735945,0.00133228187654111,0.081176358801369,566.660668718755
0.0036072094306077,0.715714195581609,0.00338098839690047,-0.845754453760092,0.00133228187654111,0.081176358801369,560.940248735966
0.00328833134407338,0.7029073577122,0.0030791882260344,-0.644205570748007,0.00133228187654111,0.081176358801369,561.913957312959
0.000998515958159123,0.7029073577122,0.00324767682413068,-0.820754720025769,0.00133228187654111,0.081176358801369,564.495640639587
0.00460558049337285,0.691318336293534,0.00348340740893565,-0.838382444472792,0.00133228187654111,0.081176358801369,564.018609829412
0.0033508714144542,0.708004747435128,0.00331005377593771,-0.615719759317295,0.00133228187654111,0.081176358801369,560.118538389443
0.00178474625099131,0.760968873447189,0.00325232867214847,-0.695211651709113,0.00133228187654111,0.081176358801369,555.61850762691
-0.000938012186682505,0.760968873447189,0.00309553758830507,-0.643798980215975,0.00133228187654111,0.107592217636905,553.592712096344
0.00389284290858478,0.717019799963872,0.0033544933293755,-0.398915804937381,0.00133228187654111,0.107592217636905,550.144239534149
0.000800722522770509,0.755131515238765,0.00295591494182671,-0.656142383754191,0.00133228187654111,0.107592217636905,553.439884890384
0.00162169095307993,0.762925105070953,0.00337763126154441,-0.513460655486858,0.00133228187654111,0.107592217636905,549.751674570922
0.00346720091087306,0.76981213606041,0.0028791955282437,-0.578483976627,0.00133228187654111,0.107592217636905,546.633704903995
