V0,mu,alpha,beta,sigma_v,mu_y,sigma_y,rho,rho_j,mu_v,lambda,LL
0.00320267665533297,-0.00600537340869066,0.00301840912485438,-1.01173322292869,0.0680368450648831,0.0277800133749231,0.800847081559268,-0.947330351668201,-1.62918453200537,0.157861052748308,0.00567144180402431,505.845990195282
0.00320267665533297,-0.00309548883014506,0.0030498302128185,-1.09264123272455,0.0680368450648831,0.0263563267808769,0.782527540824746,-0.947330351668201,-0.821652935459191,0.167934392275471,0.00956023035761234,511.255999216766
0.00320267665533297,-0.0020959194041279,0.00296952821430677,-1.11144293285855,0.0680368450648831,-0.0184166464186539,0.728051804562252,-0.94868138134244,-0.00744348070277819,0.138677823329097,0.00754652941247098,477.952435379654
0.00320267665533297,-0.00391477188803773,0.00302384527044614,-1.01654947799945,0.0680368450648831,-0.0049503535473845,0.647035960400995,-0.94868138134244,-0.9481077875219,0.165220622921926,0.0112480178338091,481.539452415117
0.00320267665533297,-0.00560428051547229,0.00316983787379758,-1.05763411228775,0.0680368450648831,0.0303048924029538,0.689837111182367,-0.94868138134244,-0.83117032491481,0.14471477918271,0.0155952186667974,477.225188567989
0.00320267665533297,-0.00430327531091685,0.00326940087959206,-1.06449094889261,0.0680368450648831,0.0118141748207419,0.747899232293153,-0.952624536813281,0.55798403429921,0.148260771213649,0.0256761611830251,492.571696931124
0.00320267665533297,-0.00729903458600696,0.00321237196975171,-0.9705515072523,0.0680368450648831,-0.0439657208918563,0.785365913524254,-0.952624536813281,-0.165241162877011,0.18211555061341,0.00909281645601103,520.740398008743
0.00320267665533297,-0.00921494716972683,0.00349840637668897,-1.06935480599086,0.0680368450648831,-0.0670031468372028,0.782464684891416,-0.952624536813281,-0.469935536397972,0.166682380080267,0.0164346790676422,511.569988892287
0.00320267665533297,-0.0102785053793196,0.00339192007910693,-0.933391598779299,0.0680368450648831,-0.130997397224357,0.776043278754896,-0.952624536813281,-2.30196315280594,0.132301633923748,0.00305094860041637,478.359702662519
0.00320267665533297,-0.0102030906964124,0.00349192300252614,-1.02378337909488,0.0680368450648831,0.166882392869399,0.745471142604514,-0.952624536813281,-0.0460281857258578,0.175888205836668,0.013174624372986,511.259534491986
0.00320267665533297,-0.0100467783570334,0.00343288621206093,-1.02502757411181,0.0680368450648831,0.0660891762324993,0.669394087802225,-0.952624536813281,-1.52793509358302,0.153636264763324,0.0150928388607205,479.657918692896
0.00320267665533297,-0.0109315029247464,0.00368121942343236,-1.05417540314142,0.0680368450648831,-0.00960410160982766,0.793192900600365,-0.959625086322612,-1.15791803272557,0.138433194246561,0.0312956570203829,492.466248726736
0.00320267665533297,-0.0126876046883133,0.00392271704700091,-1.17924800599932,0.0680368450648831,-0.0220450366041598,0.72620256715926,-0.959625086322612,0.362462784589405,0.155384897516839,0.021304438951286,493.008859506608
0.00320267665533297,-0.0100554828289104,0.00336622580639426,-1.03605890743161,0.0680368450648831,-0.091725844026846,0.729435456266963,-0.959625086322612,-0.249827496608098,0.156037991174201,0.0125412881058604,497.31184358089
0.00320267665533297,-0.00722537357220457,0.00349115490518344,-1.10326451962303,0.0680368450648831,-0.0597941202124439,0.671207241729473,-0.953719623927511,-0.2656351166859,0.162298464352395,0.0152866373957921,490.195084527843
0.00320267665533297,-0.00893400749620627,0.00341999549802507,-1.04379608770604,0.0680368450648831,0.0782762909713567,0.747281599509999,-0.953719623927511,1.04244752965267,0.156199656447246,0.00364624795395378,501.283686041622
