V0,mu,alpha,beta,sigma2_v,mu_y,sigma2_y,rho,rho_j,mu_v,lambda,LL
0.901578994035045,-0.477459073426981,1.44916159477721,-0.918830932212607,0.0724315007541608,0.56483031801809,2.74738228728932,0.0791871907538557,-1.45374606611253,0.390099334246887,0.0184523991694849,-336.441184661101
0.994626743461706,-0.373591692469029,1.60684385111576,-0.988192694750815,0.0724315007541608,0.304102321455915,2.95481232295715,0.0791871907538557,-1.33101420499303,0.349518534598865,0.0386947702868478,-331.434493310054
0.994626743461706,-0.526021535021344,1.5752999824885,-0.945942562824244,0.0724315007541608,0.351421161494811,2.80949946551008,0.0571325111392412,-2.69222864586212,0.3182950798931,0.0195755638933051,-337.44863762735
1.06193817050078,-0.487816140646706,1.69672066871843,-0.996555230667998,0.0724315007541608,0.507404107209496,2.716732948909,0.0354319196249778,-2.40383763950398,0.33172196515747,0.0710538145228425,-323.7283801332
1.03975682940468,-0.486171153041548,1.57600329609165,-0.91850128640751,0.0724315007541608,0.158923460079378,2.25523934306813,0.0354319196249778,-0.915079175415612,0.315756711063852,0.00561877461955607,-321.583759180529
1.05653379607299,-0.728129962859001,1.30552539632268,-0.757829644479322,0.0724315007541608,-0.0973941939956209,2.86234501222482,0.0354319196249778,-0.910044920946293,0.355567690443425,0.0196324132358775,-322.683342153309
1.09203490345575,-0.517144841714053,1.70091993560951,-0.972660158206467,0.0647135975555064,0.199674487786539,3.15099719041646,0.0379318069016105,-0.335267283268371,0.33265239741321,0.00948823063079463,-321.847722256725
1.09203490345575,-0.488643498755341,1.7861940168666,-1.0279241856375,0.0647135975555064,-0.315671134732144,2.55303828447443,0.0398246367836904,-0.159315552842739,0.316749898786087,0.00707984974489821,-321.968013247843
1.05845276021644,-0.490218458804282,1.75467082264341,-0.995570288367613,0.0647135975555064,0.0373443419167452,2.81214908468066,0.0398246367836904,-0.44161148271146,0.336047258275372,0.0505610280592369,-315.719053917693
1.0720561187397,-0.590854098442043,1.48358571286319,-0.841682028814547,0.0647135975555064,-0.395036608481976,2.53176360664999,0.10091183399689,-0.543901625710973,0.345250783859376,0.00291037428639528,-314.473162417668
1.02772563141656,-0.425566705855332,1.67482075088839,-0.951619473907832,0.0647135975555064,0.133520169364194,2.59914704768605,0.113407452650472,-1.36083401889278,0.272471618385775,0.0172252779472938,-325.979541587331
0.923288338501452,-0.503121743079562,1.60769535117214,-0.901237578742854,0.0647135975555064,0.189856145169032,2.86423200825565,0.0530808858618195,-0.299746377711973,0.381933517116523,0.0094590055531645,-306.675937734085
1.0375363295225,-0.416665363259791,1.75379729040937,-0.982593139114089,0.0668814288556767,-0.376315305999494,2.39147794114315,0.0484777217449773,-0.43401770114572,0.341401401976243,0.0189587628261838,-307.777418430107
0.92177857420465,-0.633235223603279,1.72392180844441,-0.951874201234104,0.0522638656441215,0.0192419833319825,2.6279173153769,0.0484777217449773,-1.45961403725456,0.40163946298587,0.00639346683479814,-299.744653850265
1.03035646652215,-0.35569447811477,1.59821798499433,-0.883448666681702,0.0522638656441215,-0.282083730863235,3.4443492375378,0.0504845769530817,0.0959524160640715,0.35480079769929,0.00524796701633551,-308.647918186259
1.03035646652215,-0.371626562544195,1.73307299893727,-0.965060871119037,0.0522638656441215,-0.306668209609879,2.82630836033639,-0.0169080999360799,0.770412458577102,0.320497317638658,0.00658092491553136,-319.246419845919
1.14042642620298,-0.760128514592613,1.89054274551945,-1.06639002506198,0.0522638656441215,-0.0561334973219038,2.68174372429152,-0.0427646029648604,-1.24612951917716,0.348731794083096,0.0607643906595807,-321.863878664152
1.0288410106619,-0.513849967897131,1.92172257822441,-1.07335506217378,0.0719519806755996,0.240258025852259,2.65997717034678,-0.0656067629579693,-1.72919441488972,0.325238707740998,0.0181430664272269,-321.203353982248
1.1154757766876,-0.305206749994322,1.64730892305588,-0.911127501099265,0.0719519806755996,0.73297901024904,2.44599551272883,-0.0514844968486911,-2.07411044588381,0.325379569105859,0.0181817184426782,-322.454003394059
1.16216661543187,-0.694139260292847,2.03499541841065,-1.13679677879708,0.0719519806755996,0.379531807772285,2.9476926688301,-0.0629358008839761,-0.489400441802372,0.28881234498946,0.00788528686572524,-335.366875531275
1.12628437168302,-0.717077862852412,1.72710495729075,-0.971107695351804,0.0719519806755996,-0.249620299066119,3.0215822471725,-0.0629358008839761,-1.18090897169109,0.36429044260162,0.0415470303444554,-320.004826276333
