mu,V0,sigma_BS,LL
0.000989881627695231,0.0115074315455771,0.107272697111507,-15.084056877853
-0.00727321150965031,0.0115074315455771,0.107272697111507,-13.8090844721244
-0.00386726401528308,0.0115074315455771,0.107272697111507,-13.813965000901
-0.000893706442769504,0.0115074315455771,0.107272697111507,-14.4152450801988
-0.00378225349327487,0.0113626381884664,0.106595676218439,-13.8048812573092
-0.00232802185480147,0.0113626381884664,0.106595676218439,-14.0371177903756
-0.00622950057620936,0.0113626381884664,0.106595676218439,-13.7145597057302
-0.000590665684484137,0.0113626381884664,0.106595676218439,-14.4890816551822
-0.00970776209606602,0.0113626381884664,0.106595676218439,-14.2348510173257
-0.00975609392167816,0.0113626381884664,0.106595676218439,-14.2474450716318
-0.00742205760074865,0.0113626381884664,0.106595676218439,-13.8071577893493
-0.016431547049495,0.0113626381884664,0.106595676218439,-17.3995254945518
-0.00576233656272167,0.0113626381884664,0.106595676218439,-13.7026886275909
0.00216931183420568,0.0113626381884664,0.106595676218439,-15.5977298085403
-0.00448379572238271,0.0113626381884664,0.106595676218439,-13.7404451139971
-0.00155019765689801,0.0117961305563968,0.108609992893825,-14.2715489446659
-0.00231410027663589,0.0117961305563968,0.108609992893825,-14.0954570874554
-0.0067783578602818,0.0392105757139975,0.19801660464213,-16.1936034307412
-0.00669749582119519,0.0392105757139975,0.19801660464213,-16.1880029575102
-0.00540744707901885,0.0392105757139975,0.19801660464213,-16.1542600129728
-0.00488647345008884,0.0872404402363017,0.295364927227831,-18.5431030334511
-0.00325508974068655,0.0308621426895938,0.175676243953455,-15.7566893864596
-0.00294919316621587,0.0308621426895938,0.175676243953455,-15.8053508222857
-0.00600107417541641,0.0308621426895938,0.175676243953455,-15.5833839872623
-0.00150300106350763,0.0308621426895938,0.175676243953455,-16.1150848683426
-0.0126225597055695,0.0308621426895938,0.175676243953455,-17.115899315951
-0.00381237071348691,0.0308621426895938,0.175676243953455,-15.6831641711643
-0.00545439979045684,0.0308621426895938,0.175676243953455,-15.5800795887531
-0.00851788528072747,0.0308621426895938,0.175676243953455,-15.8410430568962
-0.00733845983810351,0.0308621426895938,0.175676243953455,-15.6706997885857
-0.00807812469442338,0.0308621426895938,0.175676243953455,-15.7673006445359
-0.00504942995541363,0.0308621426895938,0.175676243953455,-15.5897501505521
-0.0019308688450435,0.0308621426895938,0.175676243953455,-16.0097467603738
-0.0073403556582977,0.0308621426895938,0.175676243953455,-15.670903403185
-0.00302665195910572,0.00234457718759795,0.0484208342307106,-13.4340545125495
-0.0096267918543637,0.00234457718759795,0.0484208342307106,-13.8404121728103
-0.00972843711478149,0.00234457718759795,0.0484208342307106,-13.8682248485221
-0.00957133369757961,0.00234457718759795,0.0484208342307106,-13.8255131242552
-0.00279081298036326,0.00234457718759795,0.0484208342307106,-13.4705470515568
-0.00866877675111277,0.00234457718759795,0.0484208342307106,-13.6103972482725
-0.0130896588069221,0.00234457718759795,0.0484208342307106,-15.1562330001798
-0.00273678645591459,0.00234457718759795,0.0484208342307106,-13.4794023694204
-0.00933112602459192,0.00234457718759795,0.0484208342307106,-13.7632276449696
-0.0113811074921599,0.0175953874738274,0.132647606362977,-15.4683207120361
-0.00866001490502901,0.0175953874738274,0.132647606362977,-14.7139917859022
-0.00560473091954958,0.0111649654713788,0.105664400208295,-13.6764554544855
-0.00170321700052469,0.0111649654713788,0.105664400208295,-14.1521935226983
-0.00336347108215971,0.00921758897134507,0.0960082755357322,-13.5742651493947
-0.012345519543325,0.0318357772377657,0.17842583119539,-17.0677179844943
-0.00895374544677404,0.0318357772377657,0.17842583119539,-15.9975069668071
-0.00976348539391316,0.0318357772377657,0.17842583119539,-16.187262307758
0.00549467913223117,0.00922539832172677,0.0960489371191934,-17.2807319403275
-0.00321717120029349,0.0114397014151643,0.106956539842893,-13.8892050562663
-0.00881048524478703,0.0114397014151643,0.106956539842893,-14.0374927503716
-0.00910234366918771,0.0114397014151643,0.106956539842893,-14.099288373794
-0.00791940228885786,0.0114397014151643,0.106956539842893,-13.881997330774
-0.00837262852726323,0.0114397014151643,0.106956539842893,-13.9548404241397
-0.00862976479061055,0.0158280204976526,0.12580946108164,-14.5197060545528
-0.00993367670148063,0.0158280204976526,0.12580946108164,-14.8209596039769
-0.00644151877476414,0.0158280204976526,0.12580946108164,-14.254546771277
-0.0088214819436768,0.0158280204976526,0.12580946108164,-14.5572918994162
-0.00316449004888448,0.0158280204976526,0.12580946108164,-14.4209024634225
-0.00666965264214184,0.0158280204976526,0.12580946108164,-14.2681227587103
-0.00220956059946203,0.0158280204976526,0.12580946108164,-14.5965162380027
-0.00223602062320671,0.0192219106562689,0.138643105332609,-14.9470774840966
-0.00420328636614848,0.0192219106562689,0.138643105332609,-14.6502960270979
-0.00111759494072132,0.0229460134985347,0.151479416088572,-15.5756762736877
